winner_faction;loser_faction;winner;loser;wins;losses;title;file
Northerners;Drakes;Spelp;Kira1;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-01+16%3A06%3A22.xml
Knalgan Alliance;Rebels;sordan;Mrzinzin;ladder;download-replay.php?reported_on=2013-06-01+20%3A10%3A58.xml
Loyalists;Undead;sordan;Druid;ladder + polish ladder on wesnoth.com.pl;download-replay.php?reported_on=2013-06-01+23%3A19%3A23.xml
Northerners;Loyalists;Bonobo;Mrzinzin;Ladder;download-replay.php?reported_on=2013-06-02+08%3A39%3A02.xml
Undead;Loyalists;Spelp;plk2;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-02+13%3A59%3A22.xml
Drakes;Rebels;nelson;Zerwas;Ladder match;download-replay.php?reported_on=2013-06-03+14%3A19%3A05.xml
Northerners;Loyalists;Zerwas;gamelle;Ladder match;download-replay.php?reported_on=2013-06-03+14%3A49%3A33.xml
Rebels;Loyalists;Carmen;Zerwas;Ladder match;download-replay.php?reported_on=2013-06-03+15%3A22%3A52.xml
Loyalists;Rebels;amikrop1;nelson;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-03+19%3A24%3A56.xml
Knalgan Alliance;Rebels;Spelp;Fanjo;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-04+12%3A39%3A56.xml
Northerners;Loyalists;gamelle;nelson;Ladder game;download-replay.php?reported_on=2013-06-04+18%3A16%3A04.xml
Drakes;Undead;amikrop1;Zerwas;Ladder match;download-replay.php?reported_on=2013-06-05+16%3A13%3A50.xml
Rebels;Knalgan Alliance;Castoridae;nelson;ladder game - http://wesnoth.gamingladder.info account needed to play - no timer;download-replay.php?reported_on=2013-06-05+19%3A29%3A38.xml
Rebels;Knalgan Alliance;amikrop1;Carmen;Ladder for Carmen - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-05+19%3A42%3A14.xml
Knalgan Alliance;Undead;Carmen;thefish;ladder for thefish;download-replay.php?reported_on=2013-06-06+04%3A39%3A48.xml
Knalgan Alliance;Drakes;Spelp;Zerwas;Ladder match;download-replay.php?reported_on=2013-06-06+07%3A44%3A12.xml
Loyalists;Northerners;Spelp;khiM;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-06+07%3A47%3A29.xml
Rebels;Knalgan Alliance;Spelp;Fanjo;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-06+08%3A36%3A51.xml
Loyalists;Loyalists;Mada;Fanjo;ladder game;download-replay.php?reported_on=2013-06-06+09%3A18%3A09.xml
Undead;Loyalists;Zerwas;Mada;Ladder match;download-replay.php?reported_on=2013-06-06+11%3A10%3A51.xml
Loyalists;Undead;Stenen;Zerwas;Ladder match;download-replay.php?reported_on=2013-06-06+11%3A51%3A12.xml
Undead;Rebels;Zerwas;Stenen;Ladder match;download-replay.php?reported_on=2013-06-06+15%3A14%3A32.xml
Knalgan Alliance;Rebels;gamelle;Carmen;Ladder No timer;download-replay.php?reported_on=2013-06-06+16%3A50%3A57.xml
Knalgan Alliance;Undead;Carmen;Mada;Ladder for Carmen;download-replay.php?reported_on=2013-06-06+21%3A01%3A36.xml
Loyalists;Knalgan Alliance;Carmen;Danniel_BR;LADDER - Danniel vs Carmen;download-replay.php?reported_on=2013-06-07+01%3A30%3A40.xml
Knalgan Alliance;Rebels;amikrop1;Drakeking;Drakekings game (ladder for amikrop1);download-replay.php?reported_on=2013-06-07+03%3A03%3A54.xml
Loyalists;Drakes;amikrop1;Spelp;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-07+07%3A47%3A35.xml
Undead;Knalgan Alliance;Bonobo;Zerwas;Ladder match;download-replay.php?reported_on=2013-06-07+10%3A26%3A09.xml
Northerners;Drakes;Zerwas;SalsaRocoto;Ladder match;download-replay.php?reported_on=2013-06-07+11%3A58%3A17.xml
Rebels;Undead;Danniel_BR;Carmen;Ladder;download-replay.php?reported_on=2013-06-07+18%3A28%3A28.xml
Loyalists;Knalgan Alliance;amikrop1;Fanjo;ladder game;download-replay.php?reported_on=2013-06-08+05%3A30%3A08.xml
Knalgan Alliance;Northerners;nelson;Carmen;Ladder;download-replay.php?reported_on=2013-06-08+16%3A54%3A53.xml
Loyalists;Knalgan Alliance;gamelle;HODOR;Ladder game;download-replay.php?reported_on=2013-06-08+16%3A55%3A46.xml
Undead;Northerners;thefish;Drakeking;Drakekings game (ladder for 1700+);download-replay.php?reported_on=2013-06-08+22%3A35%3A09.xml
Rebels;Loyalists;Castoridae;plk2;Ladder Game for plk2 - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-06-09+16%3A13%3A26.xml
Drakes;Undead;thefish;Bonobo;ladder game: http://wesnoth.gamingladder.info;download-replay.php?reported_on=2013-06-10+00%3A45%3A57.xml
Knalgan Alliance;Northerners;Zerwas;Mada;Ladder match;download-replay.php?reported_on=2013-06-10+09%3A38%3A10.xml
Rebels;Northerners;Bonobo;Spelp;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-10+09%3A47%3A26.xml
Knalgan Alliance;Undead;sordan;Zerwas;Ladder match;download-replay.php?reported_on=2013-06-10+09%3A47%3A47.xml
Drakes;Northerners;Bonobo;Spelp;LADDER - Bonobo vs Spelp - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-10+09%3A49%3A14.xml
Rebels;Undead;thefish;Zerwas;Ladder match;download-replay.php?reported_on=2013-06-10+13%3A58%3A14.xml
Loyalists;Northerners;Kira1;Spelp;LADDER - Kira1 vs Spelp - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-11+16%3A15%3A49.xml
Rebels;Undead;Oook;Carmen;Oook v Carmen (ladder);download-replay.php?reported_on=2013-06-11+18%3A58%3A48.xml
Drakes;Loyalists;Danniel_BR;Noumenon;Ladder;download-replay.php?reported_on=2013-06-11+22%3A07%3A12.xml
Rebels;Undead;Carmen;Honor;Ladder game anyone?;download-replay.php?reported_on=2013-06-11+22%3A37%3A26.xml
Knalgan Alliance;Rebels;Zerwas;Machcik04;Ladder match;download-replay.php?reported_on=2013-06-12+06%3A46%3A21.xml
Rebels;Northerners;nelson;Mrzinzin;ladder game - http://wesnoth.gamingladder.info account needed to play - no timer;download-replay.php?reported_on=2013-06-12+16%3A08%3A03.xml
Rebels;Undead;Carmen;Zerwas;Ladder match;download-replay.php?reported_on=2013-06-13+10%3A06%3A59.xml
Drakes;Knalgan Alliance;Undertaker;Bonobo;ladder - Bonobo vs Undertaker;download-replay.php?reported_on=2013-06-13+11%3A11%3A54.xml
Knalgan Alliance;Drakes;Bonobo;Undertaker;ladder - Bonobo vs Undertaker;download-replay.php?reported_on=2013-06-13+11%3A47%3A41.xml
Loyalists;Undead;Carmen;amikrop1;ladder game;download-replay.php?reported_on=2013-06-14+06%3A41%3A13.xml
Northerners;Knalgan Alliance;Bonobo;Zerwas;Ladder;download-replay.php?reported_on=2013-06-14+09%3A00%3A21.xml
Northerners;Rebels;Bonobo;Zerwas;Ladder game;download-replay.php?reported_on=2013-06-14+10%3A04%3A06.xml
Loyalists;Drakes;Zerwas;Spelp;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-14+12%3A05%3A25.xml
Drakes;Knalgan Alliance;Danniel_BR;Carmen;(L);download-replay.php?reported_on=2013-06-14+21%3A40%3A23.xml
Random;Random;Poliuks;Ariu;ladder &amp; tournament for Ariu;download-replay.php?reported_on=2013-06-15+09%3A17%3A05.xml
Northerners;Rebels;Zerwas;Druid;Ladder match;download-replay.php?reported_on=2013-06-16+11%3A08%3A51.xml
Undead;Rebels;Zerwas;Fanjo;ladder game;download-replay.php?reported_on=2013-06-17+13%3A10%3A17.xml
Rebels;Drakes;Zerwas;thefish;ladder;download-replay.php?reported_on=2013-06-18+11%3A47%3A54.xml
Rebels;Drakes;Zerwas;thefish;ladder;download-replay.php?reported_on=2013-06-18+12%3A56%3A08.xml
Rebels;Knalgan Alliance;enacui;Zerwas;ladder;download-replay.php?reported_on=2013-06-18+13%3A27%3A56.xml
Undead;Northerners;Zerwas;enacui;ladder;download-replay.php?reported_on=2013-06-18+14%3A51%3A46.xml
Loyalists;Rebels;GaretJax;Undertaker;ladder;download-replay.php?reported_on=2013-06-19+04%3A24%3A06.xml
Drakes;Northerners;nelson;Mada;Ladder vs nelson;download-replay.php?reported_on=2013-06-19+11%3A03%3A32.xml
Rebels;Undead;thefish;Spelp;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-19+12%3A14%3A17.xml
Loyalists;Drakes;GaretJax;amikrop1;ladder game;download-replay.php?reported_on=2013-06-19+18%3A28%3A19.xml
Undead;Loyalists;GaretJax;Undertaker;ladder for Undertaker;download-replay.php?reported_on=2013-06-19+19%3A01%3A00.xml
Loyalists;Drakes;thefish;GaretJax;ladder;download-replay.php?reported_on=2013-06-21+03%3A21%3A17.xml
Knalgan Alliance;Undead;enacui;Carmen;ladder;download-replay.php?reported_on=2013-06-22+09%3A22%3A58.xml
Loyalists;Drakes;Castoridae;Undertaker;Ladder Game - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-06-22+12%3A03%3A19.xml
Rebels;Loyalists;amikrop1;Mrzinzin;Ladder for Mrzinzin - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-22+17%3A56%3A19.xml
Drakes;Northerners;Poliuks;Druid;ladder game;download-replay.php?reported_on=2013-06-23+08%3A53%3A27.xml
Northerners;Loyalists;Spelp;Saka;ladder;download-replay.php?reported_on=2013-06-23+14%3A01%3A10.xml
Rebels;Loyalists;amikrop1;GaretJax1;ladder;download-replay.php?reported_on=2013-06-23+16%3A13%3A49.xml
Undead;Northerners;Zerwas;Spelp;ladder;download-replay.php?reported_on=2013-06-24+07%3A59%3A02.xml
Loyalists;Northerners;Carmen;GaretJax;ladder for Carmen;download-replay.php?reported_on=2013-06-24+18%3A43%3A27.xml
Rebels;Northerners;Carmen;Xplorer;Ladder game - Xplorer;download-replay.php?reported_on=2013-06-24+19%3A31%3A47.xml
Northerners;Undead;Carmen;Zerwas;ladder;download-replay.php?reported_on=2013-06-25+07%3A50%3A05.xml
Northerners;Knalgan Alliance;qnok;Zerwas;ladder;download-replay.php?reported_on=2013-06-25+10%3A23%3A49.xml
Loyalists;Northerners;abhijit;Undertaker;ladder vs Undertaker ;download-replay.php?reported_on=2013-06-25+11%3A43%3A54.xml
Loyalists;Undead;gamelle;Spelp;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-25+15%3A04%3A07.xml
Rebels;Knalgan Alliance;Spelp;Undertaker;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-26+13%3A49%3A21.xml
Loyalists;Northerners;Carmen;GaretJax;ladder for Carmen;download-replay.php?reported_on=2013-06-26+16%3A14%3A48.xml
Knalgan Alliance;Knalgan Alliance;qnok;Drakeking;Drakekings game (ladder);download-replay.php?reported_on=2013-06-27+20%3A47%3A47.xml
Loyalists;Knalgan Alliance;amikrop1;abhijit;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-06-27+21%3A46%3A33.xml
Rebels;Loyalists;qnok;Undertaker;ladder for qnok;download-replay.php?reported_on=2013-06-27+21%3A54%3A42.xml
Rebels;Loyalists;The_Black_Sword;Undertaker;Ladder: The_Black_Sword vs Undertaker;download-replay.php?reported_on=2013-06-28+21%3A46%3A20.xml
Northerners;Drakes;The_Black_Sword;Undertaker;Ladder: The_Black_Sword vs Undertaker;download-replay.php?reported_on=2013-06-28+21%3A47%3A24.xml
Knalgan Alliance;Loyalists;Castoridae;plk2;ladder for plk2;download-replay.php?reported_on=2013-06-29+15%3A18%3A53.xml
Undead;Drakes;Undertaker;Bonobo;Ladder for Bonobo;download-replay.php?reported_on=2013-06-30+08%3A42%3A32.xml
Undead;Knalgan Alliance;Undertaker;Bonobo;ladder Bonobo vs Undertaker;download-replay.php?reported_on=2013-07-01+08%3A23%3A56.xml
Loyalists;Northerners;Ikerpeta;Undertaker;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-01+10%3A38%3A05.xml
Drakes;Undead;abhijit;amikrop1;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-01+17%3A43%3A47.xml
Drakes;Undead;abhijit;amikrop1;Ladder for abhijit - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-01+19%3A18%3A37.xml
Drakes;Loyalists;Ikerpeta;Drakeking;Ladder --&gt; Ikerpeta vs Drakeking &lt;--;download-replay.php?reported_on=2013-07-02+01%3A31%3A19.xml
Drakes;Knalgan Alliance;GaretJax;amikrop1;ladder;download-replay.php?reported_on=2013-07-02+04%3A45%3A55.xml
Undead;Drakes;Spelp;qnok;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-02+09%3A07%3A11.xml
Drakes;Drakes;qnok;Ikerpeta;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-02+10%3A31%3A48.xml
Loyalists;Knalgan Alliance;Spelp;Undertaker;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-02+12%3A50%3A39.xml
Northerners;Knalgan Alliance;gamelle;Spelp;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-02+14%3A08%3A19.xml
Loyalists;Undead;Oook;GaretJax;Ladder players only (wesnoth.gamingladder.info);download-replay.php?reported_on=2013-07-02+16%3A58%3A42.xml
Loyalists;Rebels;Castoridae;gamelle;Ladder Game for gamelle - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-07-02+18%3A02%3A18.xml
Rebels;Undead;Oook;GaretJax;Oook v GaretJax (ladder);download-replay.php?reported_on=2013-07-02+18%3A32%3A19.xml
Drakes;Knalgan Alliance;Castoridae;Oook;Ladder Game for Oook - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-07-03+18%3A12%3A03.xml
Drakes;Knalgan Alliance;GaretJax;Ikerpeta;(Ladder) --&gt; Ikerpeta vs Garetjax &lt;--;download-replay.php?reported_on=2013-07-03+19%3A36%3A26.xml
Knalgan Alliance;Undead;GaretJax;Ikerpeta;(Ladder) Ikerpeta vs Garetjax;download-replay.php?reported_on=2013-07-03+20%3A51%3A44.xml
Northerners;Loyalists;Oook;plk2;Ladder players only (wesnoth.gamingladder.info);download-replay.php?reported_on=2013-07-03+22%3A16%3A00.xml
Loyalists;Knalgan Alliance;Ikerpeta;GaretJax;ladder for Ikerpeta;download-replay.php?reported_on=2013-07-03+22%3A44%3A38.xml
Drakes;Undead;gamelle;Glouk;Ladder - gamelle vs Glouk;download-replay.php?reported_on=2013-07-04+01%3A46%3A16.xml
Rebels;Undead;amikrop1;GaretJax;ladder;download-replay.php?reported_on=2013-07-04+02%3A14%3A59.xml
Loyalists;Rebels;Ikerpeta;Bonobo;ladder Ikerpeta vs Bonobo;download-replay.php?reported_on=2013-07-04+10%3A20%3A21.xml
Northerners;Loyalists;gamelle;Ikerpeta;(Ladder) --&gt; Ikerpeta vs gamelle &lt;--;download-replay.php?reported_on=2013-07-05+10%3A04%3A36.xml
Knalgan Alliance;Northerners;Ikerpeta;gamelle;(Ladder) --&gt; Ikerpeta vs gamelle &lt;--;download-replay.php?reported_on=2013-07-05+12%3A22%3A13.xml
Rebels;Loyalists;Spelp;enacui;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-05+14%3A35%3A27.xml
Drakes;Northerners;Xplorer;Kira1;Ladder game;download-replay.php?reported_on=2013-07-05+17%3A18%3A02.xml
Northerners;Undead;GaretJax;Ikerpeta;ladder for Ikerpeta;download-replay.php?reported_on=2013-07-06+00%3A42%3A09.xml
Drakes;Knalgan Alliance;Ikerpeta;GaretJax;ladder for Ikerpeta;download-replay.php?reported_on=2013-07-06+01%3A30%3A47.xml
Knalgan Alliance;Undead;Castoridae;Kira1_;Ladder Game for Kira1 - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-07-06+14%3A11%3A42.xml
Northerners;Undead;gamelle;Mrzinzin;Ladder game;download-replay.php?reported_on=2013-07-06+15%3A15%3A30.xml
Knalgan Alliance;Drakes;GaretJax;Xplorer;Ladder game - Xplorer;download-replay.php?reported_on=2013-07-06+21%3A30%3A05.xml
Rebels;Knalgan Alliance;Fanjo;Bonobo;ladder game;download-replay.php?reported_on=2013-07-07+00%3A24%3A55.xml
Northerners;Loyalists;qnok;Fanjo;ladder game;download-replay.php?reported_on=2013-07-07+11%3A53%3A39.xml
Northerners;Drakes;thefish;gamelle;Ladder game (need to be registred at http://wesnoth.gamingladder.info);download-replay.php?reported_on=2013-07-07+16%3A25%3A43.xml
Northerners;Drakes;thefish;gamelle;Ladder game for thefish;download-replay.php?reported_on=2013-07-07+18%3A42%3A05.xml
Northerners;Drakes;Ikerpeta;gamelle;(Ladder) --&gt; Ikerpeta vs gamelle &lt;--;download-replay.php?reported_on=2013-07-07+22%3A31%3A00.xml
Undead;Loyalists;GaretJax;Fanjo;ladder game;download-replay.php?reported_on=2013-07-08+02%3A56%3A09.xml
Rebels;Drakes;GaretJax;Bonobo;ladder;download-replay.php?reported_on=2013-07-08+03%3A20%3A36.xml
Drakes;Northerners;Bonobo;GaretJax;ladder;download-replay.php?reported_on=2013-07-08+04%3A26%3A58.xml
Northerners;Loyalists;Bonobo;GaretJax;ladder for Bonobo;download-replay.php?reported_on=2013-07-08+04%3A27%3A32.xml
Loyalists;Undead;Bonobo;GaretJax;ladder;download-replay.php?reported_on=2013-07-08+06%3A14%3A36.xml
Northerners;Undead;qnok;Ikerpeta;(Ladder) --&gt; Ikerpeta vs qnok &lt;--;download-replay.php?reported_on=2013-07-08+09%3A51%3A45.xml
Northerners;Loyalists;Xplorer;Ikerpeta;(Ladder)  http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-08+15%3A33%3A34.xml
Drakes;Rebels;Ikerpeta;Xplorer;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-08+17%3A02%3A59.xml
Loyalists;Northerners;GaretJax;Fanjo;ladder game;download-replay.php?reported_on=2013-07-09+00%3A44%3A01.xml
Rebels;Drakes;GaretJax;Kira1;ladder for GaretJax;download-replay.php?reported_on=2013-07-09+02%3A27%3A27.xml
Rebels;Loyalists;GaretJax;Kira1_;ladder for GaretJax;download-replay.php?reported_on=2013-07-09+04%3A46%3A27.xml
Knalgan Alliance;Undead;Oook;Xplorer;Ladder players only (wesnoth.gamingladder.info);download-replay.php?reported_on=2013-07-09+14%3A19%3A41.xml
Drakes;Undead;Oook;Machcik04;Ladder players only (wesnoth.gamingladder.info);download-replay.php?reported_on=2013-07-09+17%3A22%3A42.xml
Northerners;Rebels;Oook;GaretJax;ladd game, must be registered;download-replay.php?reported_on=2013-07-09+21%3A20%3A43.xml
Drakes;Undead;Oook;GaretJax;Oook v GaretJax (ladder);download-replay.php?reported_on=2013-07-09+22%3A44%3A51.xml
Undead;Rebels;GaretJax;Bonobo;ladder;download-replay.php?reported_on=2013-07-10+05%3A07%3A47.xml
Undead;Northerners;Bonobo;GaretJax;ladder game;download-replay.php?reported_on=2013-07-10+05%3A09%3A09.xml
Loyalists;Knalgan Alliance;Ikerpeta;Castoridae;Ladder Game - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-07-10+19%3A47%3A05.xml
Undead;Loyalists;Xplorer;amikrop1;Ladder game;download-replay.php?reported_on=2013-07-10+20%3A16%3A38.xml
Knalgan Alliance;Drakes;Oook;GaretJax;Ladder players only (wesnoth.gamingladder.info);download-replay.php?reported_on=2013-07-10+20%3A55%3A00.xml
Undead;Northerners;Ikerpeta;krack;ladder game;download-replay.php?reported_on=2013-07-10+21%3A26%3A43.xml
Northerners;Loyalists;qnok;Glouk;Ladder game;download-replay.php?reported_on=2013-07-10+23%3A26%3A58.xml
Northerners;Drakes;amikrop1;Ikerpeta;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-11+00%3A46%3A17.xml
Northerners;Loyalists;GaretJax;Kira1;ladder;download-replay.php?reported_on=2013-07-11+03%3A22%3A15.xml
Drakes;Knalgan Alliance;Ikerpeta;GaretJax;ladder - must be registered at http://wesnoth.gamingladder.info;download-replay.php?reported_on=2013-07-11+04%3A05%3A39.xml
Northerners;Drakes;qnok;Ikerpeta;(Ladder) --&gt; Ikerpeta vs qnok &lt;--;download-replay.php?reported_on=2013-07-11+11%3A49%3A34.xml
Drakes;Knalgan Alliance;Fanjo;Xplorer;ladder game;download-replay.php?reported_on=2013-07-11+16%3A02%3A29.xml
Drakes;Undead;Ikerpeta;Mrzinzin;(Ladder) --&gt; Ikerpeta vs Mrzinzin &lt;--;download-replay.php?reported_on=2013-07-12+16%3A56%3A55.xml
Drakes;Northerners;enacui;GaretJax;ladder;download-replay.php?reported_on=2013-07-13+06%3A15%3A13.xml
Knalgan Alliance;Undead;GaretJax;abhijit;ladder re for abhijit;download-replay.php?reported_on=2013-07-14+19%3A34%3A36.xml
Rebels;Drakes;Ikerpeta;GaretJax;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-14+20%3A16%3A00.xml
Knalgan Alliance;Loyalists;Ikerpeta;Undertaker;(Ladder) --&gt; Ikerpeta vs undertaker &lt;--;download-replay.php?reported_on=2013-07-14+23%3A02%3A03.xml
Rebels;Undead;Ikerpeta;qnok;(Ladder) --&gt; Ikerpeta vs qnok &lt;--;download-replay.php?reported_on=2013-07-15+12%3A24%3A26.xml
Northerners;Undead;Ikerpeta;GaretJax;ladder;download-replay.php?reported_on=2013-07-15+16%3A34%3A13.xml
Drakes;Rebels;amikrop1;GaretJax;ladder;download-replay.php?reported_on=2013-07-16+01%3A22%3A39.xml
Drakes;Northerners;GaretJax;Bonobo;ladder -- GaretJax v Bonobo;download-replay.php?reported_on=2013-07-16+04%3A05%3A29.xml
Rebels;Undead;GaretJax;Kira1;ladder for Kira1;download-replay.php?reported_on=2013-07-16+05%3A30%3A47.xml
Northerners;Undead;abhijit;Undertaker;ladder vs abhijit ( reserved for Undertaker );download-replay.php?reported_on=2013-07-16+14%3A45%3A30.xml
Knalgan Alliance;Undead;GaretJax;Kira1;ladder;download-replay.php?reported_on=2013-07-17+01%3A47%3A16.xml
Knalgan Alliance;Northerners;Ikerpeta;Spelp;LADDER - Ikerpeta vs Spelp - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-17+12%3A37%3A35.xml
Loyalists;Knalgan Alliance;Madmardigan;Machcik04;ladder;download-replay.php?reported_on=2013-07-17+17%3A32%3A36.xml
Northerners;Drakes;Ikerpeta;abhijit;(Ladder) --&gt; Ikerpeta vs abhijit &lt;--;download-replay.php?reported_on=2013-07-17+18%3A14%3A58.xml
Loyalists;Drakes;Bonobo;GaretJax;GaretJaxs game;download-replay.php?reported_on=2013-07-18+04%3A59%3A14.xml
Drakes;Rebels;Bonobo;GaretJax;ladder for Bonobo;download-replay.php?reported_on=2013-07-18+04%3A59%3A50.xml
Northerners;Drakes;Glouk;gamelle;Ladder game - Glouk vs gamelle;download-replay.php?reported_on=2013-07-18+06%3A03%3A07.xml
Rebels;Undead;GaretJax;Kira1;ladder for Kira1;download-replay.php?reported_on=2013-07-18+15%3A54%3A34.xml
Loyalists;Rebels;Castoridae;GaretJax;ladder for Castoridae;download-replay.php?reported_on=2013-07-18+18%3A42%3A28.xml
Undead;Drakes;Spelp;Bonobo;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-19+07%3A33%3A11.xml
Undead;Drakes;Ikerpeta;Kira1;ladder for Ikerpeta;download-replay.php?reported_on=2013-07-20+16%3A48%3A13.xml
Knalgan Alliance;Northerners;amikrop1;Green_Arrow;ladder;download-replay.php?reported_on=2013-07-20+17%3A40%3A41.xml
Drakes;Undead;GaretJax;gamelle_;ladder for gamelle;download-replay.php?reported_on=2013-07-20+22%3A44%3A15.xml
Rebels;Loyalists;GaretJax;gamelle;Ladder for GaretJax;download-replay.php?reported_on=2013-07-20+23%3A39%3A17.xml
Knalgan Alliance;Drakes;gamelle;Undertaker;Ladder for Undertaker;download-replay.php?reported_on=2013-07-21+00%3A48%3A56.xml
Northerners;Drakes;qnok;krack;ladder game;download-replay.php?reported_on=2013-07-21+22%3A01%3A44.xml
Knalgan Alliance;Undead;qnok;Green_Arrow;Ladder from qnok;download-replay.php?reported_on=2013-07-22+08%3A51%3A17.xml
Knalgan Alliance;Drakes;GaretJax;gamelle;ladder;download-replay.php?reported_on=2013-07-22+17%3A15%3A03.xml
Northerners;Knalgan Alliance;gamelle;GaretJax;ladder for gamelle;download-replay.php?reported_on=2013-07-22+18%3A09%3A54.xml
Rebels;Loyalists;Ikerpeta;krack;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-22+20%3A27%3A04.xml
Knalgan Alliance;Undead;gamelle;GaretJax;ladder for gamelle;download-replay.php?reported_on=2013-07-22+20%3A44%3A26.xml
Rebels;Knalgan Alliance;Castoridae;abhijit;Ladder Game for abhijit - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-07-23+18%3A22%3A54.xml
Northerners;Northerners;Ikerpeta;GaretJax;ladder;download-replay.php?reported_on=2013-07-23+19%3A45%3A24.xml
Drakes;Loyalists;Stenen;Ikerpeta;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-23+23%3A33%3A27.xml
Drakes;Rebels;Ikerpeta;Stenen;(Ladder) --&gt; Ikerpetavs Stenen &lt;--;download-replay.php?reported_on=2013-07-24+00%3A22%3A20.xml
Undead;Drakes;Ikerpeta;Undertaker;(Ladder) --&gt; Ikerpeta vs Undertaker &lt;--;download-replay.php?reported_on=2013-07-24+12%3A37%3A27.xml
Northerners;Drakes;GaretJax;Undertaker;ladder;download-replay.php?reported_on=2013-07-24+15%3A23%3A08.xml
Northerners;Undead;Ikerpeta;GaretJax;ladder;download-replay.php?reported_on=2013-07-24+17%3A21%3A12.xml
Undead;Drakes;GaretJax;Ikerpeta;ladder for Ikerpeta;download-replay.php?reported_on=2013-07-24+18%3A32%3A25.xml
Loyalists;Undead;Ikerpeta;GaretJax;ladder for Ikerpeta;download-replay.php?reported_on=2013-07-24+19%3A53%3A02.xml
Knalgan Alliance;Drakes;abhijit;Mada;Ladder   (if u are not go on wesnoth.gamingladder.info to register before joining);download-replay.php?reported_on=2013-07-25+11%3A38%3A11.xml
Northerners;Rebels;Castoridae;Undertaker;Ladder Game for Undertaker - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-07-25+17%3A51%3A33.xml
